Action,F,214,18.0
Action,F,291,19.0
Action,F,363,20.0
Action,F,400,21.0
Action,F,501,22.0
Action,F,520,23.0
Action,F,630,24.0
Action,F,617,25.0
Action,F,630,26.0
Action,F,609,27.0
Action,F,618,28.0
Action,F,618,29.0
Action,F,547,30.0
Action,F,474,31.0
Action,F,459,32.0
Action,F,387,33.0
Action,F,313,34.0
Action,F,223,35.0
Action,F,216,36.0
Action,F,159,37.0
Action,F,104,38.0
Action,F,58,39.0
Action,F,49,40.0
Action,F,52,41.0
Action,F,18,42.0
Action,F,16,43.0
Action,F,12,44.0
Action,F,6,45.0
Action,F,1,46.0
Action,F,2,47.0
Action,M,3201,18.0
Action,M,4420,19.0
Action,M,5363,20.0
Action,M,6418,21.0
Action,M,7276,22.0
Action,M,7791,23.0
Action,M,8416,24.0
Action,M,8343,25.0
Action,M,8069,26.0
Action,M,7465,27.0
Action,M,6723,28.0
Action,M,5835,29.0
Action,M,4707,30.0
Action,M,3755,31.0
Action,M,2799,32.0
Action,M,2152,33.0
Action,M,1436,34.0
Action,M,940,35.0
Action,M,625,36.0
Action,M,385,37.0
Action,M,268,38.0
Action,M,161,39.0
Action,M,86,40.0
Action,M,30,41.0
Action,M,17,42.0
Action,M,9,43.0
Adventure,F,191,18.0
Adventure,F,317,19.0
Adventure,F,343,20.0
Adventure,F,400,21.0
Adventure,F,473,22.0
Adventure,F,558,23.0
Adventure,F,588,24.0
Adventure,F,646,25.0
Adventure,F,691,26.0
Adventure,F,632,27.0
Adventure,F,634,28.0
Adventure,F,595,29.0
Adventure,F,571,30.0
Adventure,F,478,31.0
Adventure,F,458,32.0
Adventure,F,393,33.0
Adventure,F,309,34.0
Adventure,F,274,35.0
Adventure,F,214,36.0
Adventure,F,155,37.0
Adventure,F,131,38.0
Adventure,F,62,39.0
Adventure,F,75,40.0
Adventure,F,35,41.0
Adventure,F,19,42.0
Adventure,F,15,43.0
Adventure,F,10,44.0
Adventure,F,5,45.0
Adventure,F,4,46.0
Adventure,F,2,47.0
Adventure,M,1724,18.0
Adventure,M,2515,19.0
Adventure,M,3076,20.0
Adventure,M,3601,21.0
Adventure,M,4125,22.0
Adventure,M,4311,23.0
Adventure,M,4545,24.0
Adventure,M,4587,25.0
Adventure,M,4389,26.0
Adventure,M,4085,27.0
Adventure,M,3735,28.0
Adventure,M,3190,29.0
Adventure,M,2593,30.0
Adventure,M,2073,31.0
Adventure,M,1547,32.0
Adventure,M,1113,33.0
Adventure,M,852,34.0
Adventure,M,557,35.0
Adventure,M,311,36.0
Adventure,M,207,37.0
Adventure,M,162,38.0
Adventure,M,85,39.0
Adventure,M,37,40.0
Adventure,M,14,41.0
Adventure,M,16,42.0
Adventure,M,4,43.0
Animation,F,201,18.0
Animation,F,262,19.0
Animation,F,322,20.0
Animation,F,338,21.0
Animation,F,425,22.0
Animation,F,503,23.0
Animation,F,495,24.0
Animation,F,557,25.0
Animation,F,572,26.0
Animation,F,585,27.0
Animation,F,617,28.0
Animation,F,559,29.0
Animation,F,463,30.0
Animation,F,432,31.0
Animation,F,434,32.0
Animation,F,334,33.0
Animation,F,271,34.0
Animation,F,232,35.0
Animation,F,183,36.0
Animation,F,128,37.0
Animation,F,95,38.0
Animation,F,55,39.0
Animation,F,50,40.0
Animation,F,30,41.0
Animation,F,22,42.0
Animation,F,10,43.0
Animation,F,9,44.0
Animation,F,4,45.0
Animation,F,4,46.0
Animation,F,4,47.0
Animation,M,479,18.0
Animation,M,598,19.0
Animation,M,820,20.0
Animation,M,1037,21.0
Animation,M,1084,22.0
Animation,M,1129,23.0
Animation,M,1249,24.0
Animation,M,1302,25.0
Animation,M,1158,26.0
Animation,M,1081,27.0
Animation,M,966,28.0
Animation,M,836,29.0
Animation,M,695,30.0
Animation,M,575,31.0
Animation,M,423,32.0
Animation,M,317,33.0
Animation,M,226,34.0
Animation,M,161,35.0
Animation,M,71,36.0
Animation,M,62,37.0
Animation,M,32,38.0
Animation,M,24,39.0
Animation,M,11,40.0
Animation,M,3,41.0
Animation,M,4,42.0
Biography,F,68,18.0
Biography,F,106,19.0
Biography,F,157,20.0
Biography,F,144,21.0
Biography,F,188,22.0
Biography,F,199,23.0
Biography,F,242,24.0
Biography,F,253,25.0
Biography,F,245,26.0
Biography,F,282,27.0
Biography,F,213,28.0
Biography,F,254,29.0
Biography,F,237,30.0
Biography,F,190,31.0
Biography,F,181,32.0
Biography,F,152,33.0
Biography,F,125,34.0
Biography,F,96,35.0
Biography,F,70,36.0
Biography,F,67,37.0
Biography,F,35,38.0
Biography,F,30,39.0
Biography,F,27,40.0
Biography,F,13,41.0
Biography,F,12,42.0
Biography,F,8,43.0
Biography,F,1,45.0
Biography,F,2,46.0
Biography,M,2,29.0
Comedy,F,185,18.0
Comedy,F,271,19.0
Comedy,F,297,20.0
Comedy,F,374,21.0
Comedy,F,445,22.0
Comedy,F,472,23.0
Comedy,F,543,24.0
Comedy,F,614,25.0
Comedy,F,570,26.0
Comedy,F,614,27.0
Comedy,F,592,28.0
Comedy,F,495,29.0
Comedy,F,514,30.0
Comedy,F,406,31.0
Comedy,F,420,32.0
Comedy,F,342,33.0
Comedy,F,261,34.0
Comedy,F,216,35.0
Comedy,F,187,36.0
Comedy,F,167,37.0
Comedy,F,108,38.0
Comedy,F,66,39.0
Comedy,F,48,40.0
Comedy,F,34,41.0
Comedy,F,22,42.0
Comedy,F,21,43.0
Comedy,F,7,44.0
Comedy,F,2,45.0
Comedy,F,4,46.0
Comedy,F,1,47.0
Comedy,M,460,18.0
Comedy,M,664,19.0
Comedy,M,811,20.0
Comedy,M,961,21.0
Comedy,M,1028,22.0
Comedy,M,1158,23.0
Comedy,M,1232,24.0
Comedy,M,1272,25.0
Comedy,M,1223,26.0
Comedy,M,1091,27.0
Comedy,M,984,28.0
Comedy,M,885,29.0
Comedy,M,712,30.0
Comedy,M,567,31.0
Comedy,M,444,32.0
Comedy,M,310,33.0
Comedy,M,214,34.0
Comedy,M,137,35.0
Comedy,M,74,36.0
Comedy,M,65,37.0
Comedy,M,48,38.0
Comedy,M,26,39.0
Comedy,M,7,40.0
Comedy,M,4,41.0
Comedy,M,2,42.0
Comedy,M,5,43.0
Crime,F,78,18.0
Crime,F,131,19.0
Crime,F,138,20.0
Crime,F,157,21.0
Crime,F,204,22.0
Crime,F,212,23.0
Crime,F,245,24.0
Crime,F,234,25.0
Crime,F,258,26.0
Crime,F,272,27.0
Crime,F,227,28.0
Crime,F,230,29.0
Crime,F,228,30.0
Crime,F,187,31.0
Crime,F,190,32.0
Crime,F,180,33.0
Crime,F,101,34.0
Crime,F,106,35.0
Crime,F,72,36.0
Crime,F,59,37.0
Crime,F,34,38.0
Crime,F,22,39.0
Crime,F,19,40.0
Crime,F,15,41.0
Crime,F,7,42.0
Crime,F,5,43.0
Crime,F,3,44.0
Crime,F,5,45.0
Crime,F,1,46.0
Crime,M,449,18.0
Crime,M,593,19.0
Crime,M,798,20.0
Crime,M,984,21.0
Crime,M,1113,22.0
Crime,M,1160,23.0
Crime,M,1256,24.0
Crime,M,1279,25.0
Crime,M,1194,26.0
Crime,M,1105,27.0
Crime,M,981,28.0
Crime,M,888,29.0
Crime,M,695,30.0
Crime,M,571,31.0
Crime,M,434,32.0
Crime,M,310,33.0
Crime,M,214,34.0
Crime,M,160,35.0
Crime,M,76,36.0
Crime,M,54,37.0
Crime,M,37,38.0
Crime,M,16,39.0
Crime,M,9,40.0
Crime,M,1,41.0
Crime,M,3,42.0
Crime,M,1,43.0
Documentary,F,75,18.0
Documentary,F,92,19.0
Documentary,F,140,20.0
Documentary,F,144,21.0
Documentary,F,171,22.0
Documentary,F,220,23.0
Documentary,F,251,24.0
Documentary,F,252,25.0
Documentary,F,236,26.0
Documentary,F,243,27.0
Documentary,F,243,28.0
Documentary,F,230,29.0
Documentary,F,186,30.0
Documentary,F,184,31.0
Documentary,F,169,32.0
Documentary,F,143,33.0
Documentary,F,136,34.0
Documentary,F,112,35.0
Documentary,F,76,36.0
Documentary,F,57,37.0
Documentary,F,42,38.0
Documentary,F,24,39.0
Documentary,F,26,40.0
Documentary,F,14,41.0
Documentary,F,10,42.0
Documentary,F,5,43.0
Documentary,F,4,44.0
Documentary,F,3,45.0
Documentary,M,464,18.0
Documentary,M,660,19.0
Documentary,M,796,20.0
Documentary,M,947,21.0
Documentary,M,1065,22.0
Documentary,M,1118,23.0
Documentary,M,1220,24.0
Documentary,M,1236,25.0
Documentary,M,1217,26.0
Documentary,M,1138,27.0
Documentary,M,1003,28.0
Documentary,M,861,29.0
Documentary,M,697,30.0
Documentary,M,521,31.0
Documentary,M,416,32.0
Documentary,M,296,33.0
Documentary,M,214,34.0
Documentary,M,130,35.0
Documentary,M,91,36.0
Documentary,M,68,37.0
Documentary,M,32,38.0
Documentary,M,18,39.0
Documentary,M,14,40.0
Documentary,M,1,41.0
Documentary,M,6,42.0
Documentary,M,2,43.0
Fantasy,F,84,18.0
Fantasy,F,107,19.0
Fantasy,F,124,20.0
Fantasy,F,168,21.0
Fantasy,F,203,22.0
Fantasy,F,212,23.0
Fantasy,F,255,24.0
Fantasy,F,246,25.0
Fantasy,F,290,26.0
Fantasy,F,300,27.0
Fantasy,F,262,28.0
Fantasy,F,251,29.0
Fantasy,F,203,30.0
Fantasy,F,208,31.0
Fantasy,F,199,32.0
Fantasy,F,140,33.0
Fantasy,F,137,34.0
Fantasy,F,76,35.0
Fantasy,F,72,36.0
Fantasy,F,58,37.0
Fantasy,F,51,38.0
Fantasy,F,28,39.0
Fantasy,F,29,40.0
Fantasy,F,14,41.0
Fantasy,F,4,42.0
Fantasy,F,4,43.0
Fantasy,F,2,44.0
Fantasy,F,1,45.0
Fantasy,F,1,46.0
Fantasy,M,454,18.0
Fantasy,M,696,19.0
Fantasy,M,798,20.0
Fantasy,M,954,21.0
Fantasy,M,1152,22.0
Fantasy,M,1155,23.0
Fantasy,M,1198,24.0
Fantasy,M,1215,25.0
Fantasy,M,1179,26.0
Fantasy,M,1117,27.0
Fantasy,M,1008,28.0
Fantasy,M,851,29.0
Fantasy,M,699,30.0
Fantasy,M,573,31.0
Fantasy,M,428,32.0
Fantasy,M,313,33.0
Fantasy,M,228,34.0
Fantasy,M,131,35.0
Fantasy,M,103,36.0
Fantasy,M,72,37.0
Fantasy,M,35,38.0
Fantasy,M,21,39.0
Fantasy,M,10,40.0
Fantasy,M,5,41.0
Fantasy,M,1,42.0
Fantasy,M,2,43.0
History,F,82,18.0
History,F,113,19.0
History,F,145,20.0
History,F,167,21.0
History,F,196,22.0
History,F,228,23.0
History,F,242,24.0
History,F,256,25.0
History,F,263,26.0
History,F,275,27.0
History,F,262,28.0
History,F,243,29.0
History,F,222,30.0
History,F,209,31.0
History,F,176,32.0
History,F,143,33.0
History,F,123,34.0
History,F,108,35.0
History,F,71,36.0
History,F,64,37.0
History,F,42,38.0
History,F,27,39.0
History,F,17,40.0
History,F,11,41.0
History,F,6,42.0
History,F,8,43.0
History,F,3,44.0
History,F,1,45.0
History,M,436,18.0
History,M,704,19.0
History,M,792,20.0
History,M,939,21.0
History,M,1051,22.0
History,M,1174,23.0
History,M,1264,24.0
History,M,1235,25.0
History,M,1199,26.0
History,M,1090,27.0
History,M,964,28.0
History,M,841,29.0
History,M,679,30.0
History,M,565,31.0
History,M,405,32.0
History,M,308,33.0
History,M,224,34.0
History,M,145,35.0
History,M,101,36.0
History,M,56,37.0
History,M,41,38.0
History,M,20,39.0
History,M,10,40.0
History,M,3,41.0
History,M,1,42.0
History,M,2,43.0
Horror,F,104,18.0
Horror,F,107,19.0
Horror,F,147,20.0
Horror,F,176,21.0
Horror,F,223,22.0
Horror,F,221,23.0
Horror,F,212,24.0
Horror,F,230,25.0
Horror,F,277,26.0
Horror,F,230,27.0
Horror,F,264,28.0
Horror,F,252,29.0
Horror,F,224,30.0
Horror,F,180,31.0
Horror,F,159,32.0
Horror,F,169,33.0
Horror,F,121,34.0
Horror,F,108,35.0
Horror,F,82,36.0
Horror,F,50,37.0
Horror,F,37,38.0
Horror,F,37,39.0
Horror,F,22,40.0
Horror,F,11,41.0
Horror,F,4,42.0
Horror,F,9,43.0
Horror,F,2,44.0
Horror,F,5,45.0
Horror,M,458,18.0
Horror,M,663,19.0
Horror,M,812,20.0
Horror,M,960,21.0
Horror,M,1065,22.0
Horror,M,1207,23.0
Horror,M,1235,24.0
Horror,M,1268,25.0
Horror,M,1167,26.0
Horror,M,1077,27.0
Horror,M,931,28.0
Horror,M,872,29.0
Horror,M,720,30.0
Horror,M,587,31.0
Horror,M,411,32.0
Horror,M,313,33.0
Horror,M,196,34.0
Horror,M,136,35.0
Horror,M,90,36.0
Horror,M,58,37.0
Horror,M,40,38.0
Horror,M,32,39.0
Horror,M,14,40.0
Horror,M,4,41.0
Horror,M,3,42.0
Horror,M,2,43.0
Musical,F,295,18.0
Musical,F,358,19.0
Musical,F,512,20.0
Musical,F,526,21.0
Musical,F,641,22.0
Musical,F,684,23.0
Musical,F,775,24.0
Musical,F,819,25.0
Musical,F,845,26.0
Musical,F,817,27.0
Musical,F,856,28.0
Musical,F,752,29.0
Musical,F,796,30.0
Musical,F,642,31.0
Musical,F,573,32.0
Musical,F,509,33.0
Musical,F,415,34.0
Musical,F,321,35.0
Musical,F,253,36.0
Musical,F,169,37.0
Musical,F,118,38.0
Musical,F,106,39.0
Musical,F,76,40.0
Musical,F,47,41.0
Musical,F,30,42.0
Musical,F,25,43.0
Musical,F,9,44.0
Musical,F,7,45.0
Musical,F,3,46.0
Musical,M,2,29.0
Musical,M,1,33.0
Mystery,F,192,18.0
Mystery,F,252,19.0
Mystery,F,358,20.0
Mystery,F,384,21.0
Mystery,F,435,22.0
Mystery,F,435,23.0
Mystery,F,540,24.0
Mystery,F,571,25.0
Mystery,F,552,26.0
Mystery,F,610,27.0
Mystery,F,573,28.0
Mystery,F,500,29.0
Mystery,F,489,30.0
Mystery,F,462,31.0
Mystery,F,377,32.0
Mystery,F,327,33.0
Mystery,F,288,34.0
Mystery,F,208,35.0
Mystery,F,177,36.0
Mystery,F,146,37.0
Mystery,F,94,38.0
Mystery,F,73,39.0
Mystery,F,61,40.0
Mystery,F,32,41.0
Mystery,F,23,42.0
Mystery,F,27,43.0
Mystery,F,11,44.0
Mystery,F,5,45.0
Mystery,F,4,46.0
Mystery,F,2,47.0
Mystery,M,479,18.0
Mystery,M,639,19.0
Mystery,M,807,20.0
Mystery,M,952,21.0
Mystery,M,1085,22.0
Mystery,M,1165,23.0
Mystery,M,1231,24.0
Mystery,M,1274,25.0
Mystery,M,1241,26.0
Mystery,M,1097,27.0
Mystery,M,1046,28.0
Mystery,M,809,29.0
Mystery,M,674,30.0
Mystery,M,598,31.0
Mystery,M,437,32.0
Mystery,M,327,33.0
Mystery,M,242,34.0
Mystery,M,132,35.0
Mystery,M,94,36.0
Mystery,M,59,37.0
Mystery,M,37,38.0
Mystery,M,14,39.0
Mystery,M,7,40.0
Mystery,M,4,41.0
Mystery,M,3,42.0
Mystery,M,1,43.0
Sci-Fi,F,86,18.0
Sci-Fi,F,137,19.0
Sci-Fi,F,124,20.0
Sci-Fi,F,177,21.0
Sci-Fi,F,173,22.0
Sci-Fi,F,211,23.0
Sci-Fi,F,246,24.0
Sci-Fi,F,238,25.0
Sci-Fi,F,284,26.0
Sci-Fi,F,239,27.0
Sci-Fi,F,263,28.0
Sci-Fi,F,231,29.0
Sci-Fi,F,208,30.0
Sci-Fi,F,210,31.0
Sci-Fi,F,156,32.0
Sci-Fi,F,152,33.0
Sci-Fi,F,112,34.0
Sci-Fi,F,95,35.0
Sci-Fi,F,84,36.0
Sci-Fi,F,54,37.0
Sci-Fi,F,45,38.0
Sci-Fi,F,22,39.0
Sci-Fi,F,25,40.0
Sci-Fi,F,19,41.0
Sci-Fi,F,12,42.0
Sci-Fi,F,5,43.0
Sci-Fi,F,3,44.0
Sci-Fi,F,3,45.0
Sci-Fi,F,1,46.0
Sci-Fi,M,477,18.0
Sci-Fi,M,643,19.0
Sci-Fi,M,810,20.0
Sci-Fi,M,979,21.0
Sci-Fi,M,1097,22.0
Sci-Fi,M,1199,23.0
Sci-Fi,M,1292,24.0
Sci-Fi,M,1287,25.0
Sci-Fi,M,1230,26.0
Sci-Fi,M,1089,27.0
Sci-Fi,M,947,28.0
Sci-Fi,M,824,29.0
Sci-Fi,M,673,30.0
Sci-Fi,M,548,31.0
Sci-Fi,M,432,32.0
Sci-Fi,M,292,33.0
Sci-Fi,M,258,34.0
Sci-Fi,M,156,35.0
Sci-Fi,M,85,36.0
Sci-Fi,M,76,37.0
Sci-Fi,M,39,38.0
Sci-Fi,M,22,39.0
Sci-Fi,M,6,40.0
Sci-Fi,M,5,41.0
Sci-Fi,M,3,42.0
Sci-Fi,M,1,43.0
Short,F,76,18.0
Short,F,125,19.0
Short,F,153,20.0
Short,F,164,21.0
Short,F,195,22.0
Short,F,202,23.0
Short,F,246,24.0
Short,F,249,25.0
Short,F,263,26.0
Short,F,247,27.0
Short,F,238,28.0
Short,F,245,29.0
Short,F,232,30.0
Short,F,190,31.0
Short,F,155,32.0
Short,F,158,33.0
Short,F,131,34.0
Short,F,83,35.0
Short,F,69,36.0
Short,F,47,37.0
Short,F,42,38.0
Short,F,28,39.0
Short,F,24,40.0
Short,F,22,41.0
Short,F,8,42.0
Short,F,6,43.0
Short,F,2,44.0
Short,F,4,45.0
Short,F,2,46.0
Short,F,2,47.0
Short,M,493,18.0
Short,M,662,19.0
Short,M,777,20.0
Short,M,995,21.0
Short,M,1014,22.0
Short,M,1194,23.0
Short,M,1221,24.0
Short,M,1223,25.0
Short,M,1216,26.0
Short,M,1097,27.0
Short,M,936,28.0
Short,M,831,29.0
Short,M,688,30.0
Short,M,560,31.0
Short,M,408,32.0
Short,M,324,33.0
Short,M,228,34.0
Short,M,144,35.0
Short,M,94,36.0
Short,M,61,37.0
Short,M,42,38.0
Short,M,18,39.0
Short,M,10,40.0
Short,M,3,41.0
Short,M,2,42.0
Short,M,2,43.0
Thriller,F,86,18.0
Thriller,F,105,19.0
Thriller,F,128,20.0
Thriller,F,140,21.0
Thriller,F,160,22.0
Thriller,F,237,23.0
Thriller,F,258,24.0
Thriller,F,277,25.0
Thriller,F,252,26.0
Thriller,F,251,27.0
Thriller,F,260,28.0
Thriller,F,246,29.0
Thriller,F,212,30.0
Thriller,F,221,31.0
Thriller,F,161,32.0
Thriller,F,133,33.0
Thriller,F,103,34.0
Thriller,F,95,35.0
Thriller,F,66,36.0
Thriller,F,52,37.0
Thriller,F,40,38.0
Thriller,F,23,39.0
Thriller,F,21,40.0
Thriller,F,17,41.0
Thriller,F,6,42.0
Thriller,F,6,43.0
Thriller,F,5,44.0
Thriller,F,1,45.0
Thriller,F,2,46.0
Thriller,M,481,18.0
Thriller,M,724,19.0
Thriller,M,857,20.0
Thriller,M,973,21.0
Thriller,M,1114,22.0
Thriller,M,1205,23.0
Thriller,M,1246,24.0
Thriller,M,1232,25.0
Thriller,M,1219,26.0
Thriller,M,1136,27.0
Thriller,M,1018,28.0
Thriller,M,839,29.0
Thriller,M,722,30.0
Thriller,M,540,31.0
Thriller,M,436,32.0
Thriller,M,303,33.0
Thriller,M,223,34.0
Thriller,M,143,35.0
Thriller,M,96,36.0
Thriller,M,59,37.0
Thriller,M,42,38.0
Thriller,M,20,39.0
Thriller,M,8,40.0
Thriller,M,5,41.0
Thriller,M,4,42.0
Thriller,M,2,43.0
War,F,1,18.0
War,F,1,20.0
War,F,1,21.0
War,F,1,22.0
War,F,3,23.0
War,F,1,24.0
War,F,1,26.0
War,F,1,27.0
War,F,3,28.0
War,F,1,30.0
War,M,1152,18.0
War,M,1655,19.0
War,M,1970,20.0
War,M,2377,21.0
War,M,2712,22.0
War,M,2871,23.0
War,M,3073,24.0
War,M,3094,25.0
War,M,3068,26.0
War,M,2757,27.0
War,M,2522,28.0
War,M,2085,29.0
War,M,1726,30.0
War,M,1385,31.0
War,M,1070,32.0
War,M,792,33.0
War,M,527,34.0
War,M,389,35.0
War,M,239,36.0
War,M,137,37.0
War,M,109,38.0
War,M,49,39.0
War,M,25,40.0
War,M,3,41.0
War,M,8,42.0
War,M,1,43.0
Western,F,97,18.0
Western,F,124,19.0
Western,F,113,20.0
Western,F,163,21.0
Western,F,188,22.0
Western,F,231,23.0
Western,F,231,24.0
Western,F,228,25.0
Western,F,259,26.0
Western,F,279,27.0
Western,F,243,28.0
Western,F,273,29.0
Western,F,228,30.0
Western,F,190,31.0
Western,F,191,32.0
Western,F,150,33.0
Western,F,109,34.0
Western,F,123,35.0
Western,F,88,36.0
Western,F,66,37.0
Western,F,61,38.0
Western,F,42,39.0
Western,F,26,40.0
Western,F,15,41.0
Western,F,12,42.0
Western,F,1,43.0
Western,F,4,44.0
Western,F,4,45.0
Western,F,1,46.0
Western,M,462,18.0
Western,M,691,19.0
Western,M,800,20.0
Western,M,965,21.0
Western,M,1093,22.0
Western,M,1201,23.0
Western,M,1238,24.0
Western,M,1319,25.0
Western,M,1278,26.0
Western,M,1142,27.0
Western,M,1016,28.0
Western,M,801,29.0
Western,M,713,30.0
Western,M,550,31.0
Western,M,414,32.0
Western,M,310,33.0
Western,M,202,34.0
Western,M,146,35.0
Western,M,89,36.0
Western,M,65,37.0
Western,M,37,38.0
Western,M,23,39.0
Western,M,12,40.0
Western,M,7,41.0
Western,M,2,42.0
